Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,8.010.000,8.180.000,7.970.000,8.100.000,7.148.887,47000
2018-01-11,8.270.000,9.800.000,8.160.000,9.200.000,8.119.723,138900
2018-01-12,9.400.000,9.400.000,8.870.000,8.940.000,7.890.254,101500
2018-01-16,9.050.000,9.130.000,8.900.000,8.990.000,7.934.382,45600
2018-01-17,8.900.000,9.100.000,8.900.000,8.950.000,7.899.077,44900
2018-01-18,8.950.000,9.150.000,8.900.000,9.040.000,7.978.510,14700
2018-01-19,8.990.000,9.880.000,8.990.000,9.240.000,8.155.028,15600
2018-01-22,9.200.000,9.360.000,9.140.000,9.240.000,8.155.028,9900
2018-01-23,9.290.000,9.340.000,9.030.000,9.200.000,8.119.723,22400
2018-01-24,9.140.000,9.160.000,9.000.000,9.130.000,8.057.942,14500
2018-01-25,9.290.000,9.290.000,9.120.000,9.150.000,8.075.594,5100
2018-01-26,9.150.000,9.200.000,9.000.000,9.080.000,8.013.813,26200
2018-01-29,9.000.000,9.250.000,8.900.000,9.150.000,8.075.594,34400
2018-01-30,9.130.000,9.240.000,9.040.000,9.200.000,8.119.723,16700
2018-01-31,9.190.000,9.340.000,8.950.000,8.950.000,7.899.077,23900
2018-02-01,8.930.000,9.300.000,8.930.000,9.290.000,8.199.156,2900
2018-02-02,9.150.000,9.180.000,9.030.000,9.040.000,7.978.510,26200
2018-02-05,8.970.000,9.200.000,8.960.000,9.090.000,8.022.640,47500
2018-02-06,8.990.000,9.160.000,8.800.000,8.960.000,7.907.905,46400
2018-02-07,8.930.000,9.050.000,8.810.000,9.030.000,7.969.685,30700
2018-02-08,8.990.000,9.030.000,8.910.000,8.970.000,7.916.731,26700
2018-02-09,9.000.000,9.030.000,8.780.000,8.850.000,7.810.822,57100
2018-02-12,8.870.000,8.990.000,8.780.000,8.960.000,7.907.905,24800
2018-02-13,8.890.000,8.890.000,8.580.000,8.790.000,7.757.865,27500
2018-02-14,8.790.000,8.950.000,8.790.000,8.870.000,7.828.472,3900
2018-02-15,8.930.000,8.930.000,8.790.000,8.840.000,7.801.994,14500
2018-02-16,8.830.000,9.000.000,8.830.000,8.960.000,7.907.905,3000
2018-02-20,8.900.000,9.100.000,8.810.000,8.810.000,7.775.519,35300
2018-02-21,8.820.000,8.870.000,8.820.000,8.850.000,7.810.822,3600
2018-02-22,8.820.000,8.920.000,8.820.000,8.840.000,7.801.994,17300
2018-02-23,8.840.000,8.970.000,8.800.000,8.900.000,7.854.951,14300
2018-02-26,8.970.000,9.180.000,8.970.000,9.180.000,8.102.071,8800
2018-02-27,9.200.000,9.200.000,9.090.000,9.100.000,8.031.466,22000
2018-02-28,9.050.000,9.180.000,9.050.000,9.130.000,8.057.942,14100
2018-03-01,9.090.000,9.180.000,9.090.000,9.150.000,8.075.594,32600
2018-03-02,9.050.000,9.180.000,9.050.000,9.170.000,8.093.246,13500
2018-03-05,9.110.000,9.200.000,9.080.000,9.150.000,8.075.594,43900
2018-03-06,9.100.000,9.200.000,9.000.000,9.100.000,8.031.466,63200
2018-03-07,9.130.000,9.130.000,9.010.000,9.010.000,7.952.032,112900
2018-03-08,9.070.000,9.070.000,8.800.000,8.970.000,7.916.731,17000
2018-03-09,9.070.000,9.190.000,9.070.000,9.150.000,8.075.594,45600
2018-03-12,9.080.000,9.130.000,9.070.000,9.080.000,8.013.813,15300
2018-03-13,9.080.000,9.600.000,9.070.000,9.340.000,8.243.283,37000
2018-03-14,9.260.000,9.260.000,8.950.000,9.100.000,8.031.466,132100
2018-03-15,9.170.000,9.180.000,9.090.000,9.130.000,8.057.942,6700
2018-03-16,9.140.000,9.390.000,9.110.000,9.390.000,8.287.413,53100
2018-03-19,9.330.000,9.540.000,9.290.000,9.540.000,8.419.801,13300
2018-03-20,9.540.000,9.670.000,9.530.000,9.590.000,8.463.929,8300
2018-03-21,9.540.000,9.780.000,9.540.000,9.670.000,8.534.535,11100
2018-03-22,9.560.000,9.700.000,9.230.000,9.510.000,8.393.323,41800
2018-03-23,9.550.000,9.570.000,9.340.000,9.560.000,8.437.451,16800
2018-03-26,9.600.000,9.600.000,9.440.000,9.590.000,8.463.929,23800
2018-03-27,9.600.000,9.700.000,9.540.000,9.650.000,8.516.882,11000
2018-03-28,9.500.000,9.510.000,9.450.000,9.460.000,8.472.105,30600
2018-03-29,9.430.000,9.480.000,9.300.000,9.450.000,8.463.150,39400
2018-04-02,9.480.000,9.540.000,9.440.000,9.490.000,8.498.972,20200
2018-04-03,9.540.000,9.540.000,9.300.000,9.310.000,8.337.769,11800
2018-04-04,9.370.000,9.510.000,9.020.000,9.200.000,8.239.257,32600
2018-04-05,9.250.000,9.430.000,9.140.000,9.150.000,8.194.478,10900
2018-04-06,9.110.000,9.330.000,8.970.000,8.990.000,8.051.188,18300
2018-04-09,8.920.000,9.010.000,8.820.000,8.820.000,7.898.940,6300
2018-04-10,9.010.000,9.010.000,8.860.000,8.890.000,7.961.629,2000
2018-04-11,8.930.000,8.980.000,8.910.000,8.970.000,8.033.276,2300
2018-04-12,8.990.000,8.990.000,8.810.000,8.910.000,7.979.540,7800
2018-04-13,8.810.000,8.920.000,8.810.000,8.910.000,7.979.540,4500
2018-04-16,8.810.000,8.920.000,8.810.000,8.910.000,7.979.540,7200
2018-04-17,8.660.000,8.910.000,8.660.000,8.850.000,7.925.808,13500
2018-04-18,8.840.000,8.840.000,8.680.000,8.690.000,7.782.514,5600
2018-04-19,8.660.000,8.660.000,8.030.000,8.350.000,7.478.021,14900
2018-04-20,8.300.000,8.420.000,8.210.000,8.390.000,7.513.844,7100
2018-04-23,8.050.000,8.220.000,7.940.000,7.940.000,7.110.836,33900
2018-04-24,8.050.000,8.210.000,7.620.000,7.660.000,6.860.077,27100
2018-04-25,7.860.000,8.590.000,7.560.000,8.190.000,7.334.729,37400
2018-04-26,8.540.000,8.540.000,8.100.000,8.360.000,7.486.976,13800
2018-04-27,8.460.000,8.930.000,8.200.000,8.930.000,7.997.452,19500
2018-04-30,8.950.000,8.950.000,8.490.000,8.490.000,7.603.400,6000
2018-05-01,8.570.000,8.610.000,8.120.000,8.610.000,7.710.869,5300
2018-05-02,8.500.000,8.500.000,8.280.000,8.280.000,7.415.330,9400
2018-05-03,8.030.000,8.210.000,8.030.000,8.110.000,7.263.083,2200
2018-05-04,8.150.000,8.600.000,8.120.000,8.540.000,7.648.180,10400
2018-05-07,8.480.000,8.880.000,8.250.000,8.370.000,7.495.932,12600
2018-05-08,8.500.000,8.750.000,8.260.000,8.260.000,7.397.420,15700
2018-05-09,8.410.000,8.810.000,8.410.000,8.760.000,7.845.204,6600
2018-05-10,8.560.000,8.810.000,8.380.000,8.600.000,7.701.914,9900
2018-05-11,8.600.000,8.870.000,8.600.000,8.750.000,7.836.249,7700
2018-05-14,8.650.000,8.930.000,8.650.000,8.810.000,7.889.985,3100
2018-05-15,8.660.000,8.790.000,8.600.000,8.650.000,7.746.693,3200
2018-05-16,8.660.000,8.880.000,8.660.000,8.800.000,7.881.027,7000
2018-05-17,8.730.000,8.800.000,8.730.000,8.800.000,7.881.027,6200
2018-05-18,8.580.000,8.880.000,8.560.000,8.730.000,7.818.337,33500
2018-05-21,8.830.000,8.860.000,8.630.000,8.820.000,7.898.940,22000
2018-05-22,8.840.000,9.000.000,8.840.000,8.880.000,7.952.672,16900
2018-05-23,8.880.000,8.950.000,8.760.000,8.840.000,7.916.850,9500
2018-05-24,8.900.000,9.100.000,8.870.000,9.070.000,8.122.831,13300
2018-05-25,9.060.000,9.150.000,8.980.000,9.070.000,8.122.831,12700
2018-05-29,8.990.000,9.170.000,8.950.000,9.110.000,8.158.654,23800
2018-05-30,9.190.000,9.200.000,8.920.000,8.950.000,8.015.363,13300
2018-05-31,8.950.000,8.950.000,8.610.000,8.710.000,7.800.425,14000
2018-06-01,8.780.000,8.990.000,8.620.000,8.990.000,8.051.188,9500
2018-06-04,8.930.000,9.150.000,8.850.000,9.010.000,8.069.098,6500
2018-06-05,9.000.000,9.150.000,8.740.000,8.940.000,8.006.409,11900
2018-06-06,8.990.000,9.190.000,8.940.000,8.960.000,8.024.320,34400
2018-06-07,9.000.000,9.050.000,8.970.000,9.040.000,8.095.964,6500
2018-06-08,9.020.000,9.050.000,8.730.000,8.970.000,8.033.276,6300
2018-06-11,9.000.000,9.040.000,8.920.000,8.970.000,8.033.276,10100
2018-06-12,9.030.000,9.030.000,8.960.000,9.010.000,8.069.098,3200
2018-06-13,9.000.000,9.000.000,8.790.000,8.950.000,8.015.363,12100
2018-06-14,8.960.000,9.000.000,8.910.000,8.990.000,8.051.188,2900
2018-06-15,8.890.000,8.900.000,8.700.000,8.830.000,7.907.895,23300
2018-06-18,8.780.000,8.870.000,8.700.000,8.730.000,7.818.337,4200
2018-06-19,8.750.000,8.930.000,8.550.000,8.620.000,7.719.825,23000
2018-06-20,8.640.000,8.740.000,8.640.000,8.710.000,7.800.425,8600
2018-06-21,8.730.000,8.750.000,8.730.000,8.750.000,7.836.249,2100
2018-06-22,8.710.000,8.780.000,8.680.000,8.720.000,7.809.383,7000
2018-06-25,8.580.000,8.760.000,8.580.000,8.700.000,7.791.471,9600
2018-06-26,8.700.000,8.800.000,8.640.000,8.800.000,7.881.027,7200
2018-06-27,8.790.000,8.800.000,8.600.000,8.750.000,7.836.249,5300
2018-06-28,8.760.000,9.000.000,8.400.000,8.460.000,7.699.729,38500
2018-06-29,8.380.000,8.690.000,8.210.000,8.690.000,7.909.059,23500
2018-07-02,8.620.000,8.620.000,8.280.000,8.490.000,7.727.033,1100
2018-07-03,8.450.000,8.450.000,8.450.000,8.450.000,7.690.628,400
2018-07-05,8.450.000,8.690.000,8.440.000,8.490.000,7.727.033,24700
2018-07-06,8.520.000,8.690.000,8.500.000,8.690.000,7.909.059,3700
2018-07-09,8.640.000,8.700.000,8.530.000,8.700.000,7.918.162,8300
2018-07-10,8.740.000,8.990.000,8.730.000,8.850.000,8.054.683,10800
2018-07-11,8.860.000,9.020.000,8.850.000,9.010.000,8.200.302,3500
2018-07-12,8.990.000,9.030.000,8.920.000,9.010.000,8.200.302,13200
2018-07-13,8.880.000,9.020.000,8.850.000,9.000.000,8.191.200,2500
2018-07-16,8.920.000,9.000.000,8.800.000,8.960.000,8.154.797,3100
2018-07-17,8.950.000,9.120.000,8.870.000,9.120.000,8.300.417,2600
2018-07-18,9.000.000,9.020.000,8.880.000,9.000.000,8.191.200,4100
2018-07-19,8.790.000,9.150.000,8.600.000,8.830.000,8.036.478,9600
2018-07-20,8.850.000,9.070.000,8.850.000,9.070.000,8.254.910,2100
2018-07-23,8.920.000,9.090.000,8.800.000,9.000.000,8.191.200,2800
2018-07-24,9.000.000,9.160.000,8.800.000,9.000.000,8.191.200,5200
2018-07-25,9.170.000,9.180.000,8.950.000,9.130.000,8.309.518,2900
2018-07-26,9.080.000,9.080.000,8.940.000,9.040.000,8.227.606,2400
2018-07-27,8.990.000,8.990.000,8.530.000,8.700.000,7.918.162,3700
2018-07-30,8.700.000,8.800.000,8.530.000,8.700.000,7.918.162,7100
2018-07-31,8.700.000,8.730.000,8.550.000,8.660.000,7.881.757,4800
2018-08-01,8.690.000,8.940.000,8.690.000,8.850.000,8.054.683,2200
2018-08-02,8.820.000,8.850.000,8.800.000,8.820.000,8.027.377,1300
2018-08-03,8.770.000,8.800.000,8.690.000,8.690.000,7.909.059,7500
2018-08-06,8.690.000,8.980.000,8.690.000,8.980.000,8.172.999,6400
2018-08-07,8.690.000,9.140.000,8.690.000,9.050.000,8.236.708,24000
2018-08-08,8.730.000,9.070.000,8.730.000,8.950.000,8.145.694,11700
2018-08-09,8.940.000,8.950.000,8.820.000,8.850.000,8.054.683,8200
2018-08-10,8.790.000,8.950.000,8.760.000,8.950.000,8.145.694,11900
2018-08-13,8.950.000,8.950.000,8.840.000,8.950.000,8.145.694,19800
2018-08-14,9.000.000,9.150.000,8.860.000,9.040.000,8.227.606,40100
2018-08-15,9.130.000,9.180.000,8.860.000,9.150.000,8.327.721,50800
2018-08-16,9.180.000,9.900.000,9.160.000,9.740.000,8.864.700,412100
2018-08-17,9.750.000,10.290.000,9.250.000,9.420.000,8.573.457,189700
2018-08-20,9.500.000,9.750.000,9.430.000,9.570.000,8.709.978,61800
2018-08-21,9.670.000,9.700.000,9.480.000,9.690.000,8.819.193,33200
2018-08-22,9.700.000,9.700.000,9.480.000,9.520.000,8.664.470,41100
2018-08-23,9.500.000,9.650.000,9.400.000,9.500.000,8.646.267,39300
2018-08-24,9.500.000,9.620.000,9.470.000,9.490.000,8.637.166,23400
2018-08-27,9.480.000,9.700.000,9.420.000,9.420.000,8.573.457,25400
2018-08-28,9.500.000,9.560.000,9.430.000,9.500.000,8.646.267,43900
2018-08-29,9.500.000,9.510.000,9.400.000,9.450.000,8.600.762,15800
2018-08-30,9.460.000,9.490.000,9.310.000,9.480.000,8.628.065,30000
2018-08-31,9.490.000,9.520.000,9.350.000,9.370.000,8.527.951,9500
2018-09-04,9.400.000,9.490.000,9.300.000,9.480.000,8.628.065,21600
2018-09-05,9.450.000,9.450.000,9.300.000,9.420.000,8.573.457,8700
2018-09-06,9.370.000,9.470.000,9.310.000,9.420.000,8.573.457,13800
2018-09-07,9.400.000,9.480.000,9.300.000,9.480.000,8.628.065,22800
2018-09-10,9.470.000,9.540.000,9.320.000,9.500.000,8.646.267,63200
2018-09-11,9.500.000,9.650.000,9.400.000,9.460.000,8.609.862,70900
2018-09-12,9.450.000,9.530.000,9.340.000,9.530.000,8.673.572,17900
2018-09-13,9.500.000,9.500.000,9.350.000,9.500.000,8.646.267,25600
2018-09-14,9.500.000,9.640.000,9.470.000,9.590.000,8.728.180,34600
2018-09-17,9.650.000,9.830.000,9.510.000,9.510.000,8.655.369,43500
2018-09-18,9.500.000,9.580.000,9.400.000,9.400.000,8.555.255,27900
2018-09-19,9.440.000,9.540.000,9.440.000,9.470.000,8.618.964,8600
2018-09-20,9.530.000,9.530.000,9.350.000,9.410.000,8.564.356,20000
2018-09-21,9.410.000,9.410.000,9.250.000,9.370.000,8.527.951,34600
2018-09-24,9.300.000,9.800.000,9.250.000,9.470.000,8.618.964,59500
2018-09-25,9.410.000,9.610.000,9.310.000,9.520.000,8.664.470,52900
2018-09-26,9.590.000,9.770.000,9.550.000,9.650.000,8.782.787,52000
2018-09-27,9.960.000,9.990.000,9.870.000,9.940.000,9.046.726,79800
2018-09-28,9.910.000,10.000.000,9.790.000,9.830.000,8.946.612,40900
2018-10-01,9.860.000,10.000.000,9.800.000,9.970.000,9.074.030,36900
2018-10-02,9.990.000,10.000.000,9.800.000,9.800.000,8.919.307,17900
2018-10-03,9.810.000,9.900.000,9.500.000,9.650.000,8.782.787,70300
2018-10-04,9.660.000,9.860.000,9.400.000,9.580.000,8.719.078,51400
2018-10-05,9.650.000,9.900.000,9.500.000,9.570.000,8.709.978,13600
2018-10-08,9.610.000,9.900.000,9.610.000,9.810.000,8.928.411,31400
2018-10-09,9.880.000,9.900.000,9.570.000,9.570.000,8.709.978,29700
2018-10-10,9.520.000,9.900.000,9.520.000,9.850.000,8.964.816,63700
2018-10-11,9.900.000,9.900.000,9.680.000,9.840.000,8.955.713,28100
2018-10-12,9.890.000,9.890.000,9.530.000,9.550.000,8.691.774,26200
2018-10-15,9.520.000,9.680.000,9.520.000,9.660.000,8.791.889,17100
2018-10-16,9.680.000,9.740.000,9.570.000,9.600.000,8.737.281,7000
2018-10-17,9.710.000,9.800.000,9.680.000,9.800.000,8.919.307,12900
2018-10-18,9.800.000,9.800.000,9.570.000,9.760.000,8.882.902,23500
2018-10-19,9.800.000,9.800.000,9.560.000,9.580.000,8.719.078,5500
2018-10-22,9.610.000,9.610.000,9.100.000,9.120.000,8.300.417,89000
2018-10-23,8.940.000,9.060.000,8.690.000,8.750.000,7.963.667,65300
2018-10-24,8.750.000,8.980.000,8.500.000,8.500.000,7.736.135,29700
2018-10-25,8.480.000,8.840.000,8.400.000,8.510.000,7.874.941,43400
2018-10-26,8.480.000,8.760.000,8.210.000,8.300.000,7.680.612,42600
2018-10-29,8.360.000,8.480.000,8.240.000,8.250.000,7.634.344,42600
2018-10-30,8.250.000,8.270.000,7.950.000,8.270.000,7.652.851,40200
2018-10-31,8.260.000,8.260.000,7.910.000,7.910.000,7.319.715,29900
2018-11-01,7.960.000,8.240.000,7.920.000,7.990.000,7.393.746,15000
2018-11-02,7.990.000,8.080.000,7.820.000,7.820.000,7.236.432,38700
2018-11-05,7.780.000,8.070.000,7.750.000,7.750.000,7.171.656,33500
2018-11-06,7.860.000,7.860.000,7.530.000,7.570.000,7.005.088,43000
2018-11-07,8.000.000,8.670.000,8.000.000,8.600.000,7.958.225,60500
2018-11-08,8.600.000,8.890.000,8.600.000,8.840.000,8.180.315,30600
2018-11-09,8.640.000,8.980.000,8.640.000,8.980.000,8.309.867,25100
2018-11-12,8.980.000,9.050.000,8.700.000,8.840.000,8.180.315,24100
2018-11-13,8.870.000,8.890.000,7.930.000,7.930.000,7.338.223,66600
2018-11-14,8.100.000,8.510.000,8.100.000,8.390.000,7.763.896,21300
2018-11-15,8.340.000,8.880.000,8.250.000,8.650.000,8.004.494,22800
2018-11-16,8.620.000,8.860.000,8.450.000,8.570.000,7.930.463,10700
2018-11-19,8.580.000,8.880.000,8.410.000,8.560.000,7.921.210,12500
2018-11-20,8.570.000,8.870.000,8.450.000,8.450.000,7.819.417,10400
2018-11-21,8.460.000,8.890.000,8.420.000,8.490.000,7.856.433,17200
2018-11-23,8.500.000,8.620.000,8.470.000,8.620.000,7.976.733,2800
2018-11-26,8.520.000,9.000.000,8.460.000,8.970.000,8.300.613,24300
2018-11-27,8.860.000,9.280.000,8.750.000,9.210.000,8.522.704,30600
2018-11-28,9.210.000,9.400.000,8.880.000,9.400.000,8.698.524,32200
2018-11-29,9.400.000,9.980.000,9.390.000,9.930.000,9.188.973,39400
2018-11-30,9.820.000,9.980.000,9.240.000,9.900.000,9.161.213,126500
2018-12-03,10.080.000,10.080.000,9.420.000,9.690.000,8.966.884,19300
2018-12-04,9.680.000,9.700.000,8.960.000,9.310.000,8.615.240,31500
2018-12-06,9.300.000,9.300.000,8.930.000,9.020.000,8.346.883,29700
2018-12-07,9.110.000,9.500.000,9.100.000,9.140.000,8.457.927,10500
2018-12-10,9.110.000,9.510.000,9.040.000,9.160.000,8.476.435,6700
2018-12-11,9.260.000,9.260.000,8.680.000,8.700.000,8.050.761,21100
2018-12-12,8.810.000,9.180.000,8.600.000,8.800.000,8.143.301,16900
2018-12-13,8.870.000,8.880.000,8.750.000,8.780.000,8.124.792,2400
2018-12-14,8.910.000,8.910.000,8.580.000,8.580.000,7.939.717,7800
2018-12-17,8.660.000,8.830.000,8.450.000,8.530.000,7.893.447,8700
2018-12-18,8.520.000,8.520.000,8.110.000,8.130.000,7.523.298,27700
2018-12-19,8.140.000,8.730.000,8.060.000,8.140.000,7.532.552,22500
2018-12-20,8.120.000,8.120.000,7.360.000,8.050.000,7.449.268,52200
2018-12-21,8.060.000,8.070.000,7.890.000,7.940.000,7.347.476,23900
2018-12-24,7.900.000,8.000.000,7.760.000,7.900.000,7.310.462,27500
2018-12-26,7.950.000,8.070.000,7.850.000,7.950.000,7.356.731,32700
2018-12-27,7.950.000,8.120.000,7.950.000,8.010.000,7.412.254,12800
2018-12-28,8.020.000,8.110.000,7.940.000,7.990.000,7.393.746,17700
2018-12-31,8.130.000,8.130.000,8.060.000,8.070.000,7.467.775,11800
2019-01-02,8.090.000,8.280.000,7.850.000,7.930.000,7.338.223,23400
2019-01-03,7.990.000,8.080.000,7.900.000,7.960.000,7.365.984,7300
2019-01-04,8.190.000,8.230.000,7.970.000,8.010.000,7.412.254,5700
2019-01-07,8.020.000,8.120.000,7.980.000,8.060.000,7.458.523,9400
2019-01-08,8.070.000,8.070.000,7.950.000,7.950.000,7.356.731,6900
2019-01-09,7.980.000,8.000.000,7.480.000,7.750.000,7.171.656,20700
2019-01-10,7.900.000,8.180.000,7.900.000,8.080.000,7.477.029,19100
2019-01-11,8.190.000,8.420.000,8.190.000,8.360.000,7.736.135,10400
2019-01-14,8.310.000,8.440.000,8.300.000,8.370.000,7.745.388,25800
2019-01-15,8.310.000,8.570.000,8.310.000,8.440.000,7.810.164,10100
2019-01-16,8.500.000,8.560.000,8.450.000,8.510.000,7.874.941,5600
2019-01-17,8.510.000,8.680.000,8.400.000,8.550.000,7.911.956,22700
2019-01-18,8.680.000,8.700.000,8.500.000,8.500.000,7.865.687,18200
2019-01-22,8.460.000,8.570.000,8.450.000,8.450.000,7.819.417,12400
2019-01-23,8.460.000,8.570.000,8.460.000,8.490.000,7.856.433,1300
2019-01-24,8.580.000,8.580.000,8.330.000,8.330.000,7.708.374,19000
2019-01-25,8.450.000,8.650.000,8.440.000,8.480.000,7.847.179,16100
2019-01-28,8.470.000,8.560.000,8.410.000,8.440.000,7.810.164,7900
2019-01-29,8.530.000,8.580.000,8.440.000,8.510.000,7.874.941,12900
2019-01-30,8.420.000,8.590.000,8.350.000,8.450.000,7.819.417,13000
2019-01-31,8.470.000,8.580.000,8.400.000,8.400.000,7.773.149,15100
2019-02-01,8.550.000,8.750.000,8.390.000,8.670.000,8.022.999,19600
2019-02-04,8.700.000,8.750.000,8.520.000,8.700.000,8.050.761,22700
2019-02-05,8.560.000,8.870.000,8.500.000,8.580.000,7.939.717,39100
2019-02-06,8.660.000,8.720.000,8.550.000,8.550.000,7.911.956,5700
2019-02-07,8.540.000,8.770.000,8.540.000,8.600.000,7.958.225,3300
2019-02-08,8.660.000,8.720.000,8.350.000,8.380.000,7.754.642,17400
2019-02-11,8.470.000,8.600.000,8.410.000,8.410.000,7.782.403,29400
2019-02-12,8.550.000,8.550.000,8.360.000,8.380.000,7.754.642,48600
2019-02-13,8.380.000,8.410.000,8.150.000,8.360.000,7.736.135,42500
2019-02-14,8.280.000,8.360.000,8.180.000,8.310.000,7.689.867,19600
2019-02-15,8.310.000,8.490.000,8.300.000,8.420.000,7.791.657,9700
2019-02-19,8.490.000,8.490.000,8.190.000,8.330.000,7.708.374,12200
2019-02-20,8.300.000,8.460.000,8.130.000,8.250.000,7.634.344,17600
2019-02-21,8.220.000,8.280.000,8.130.000,8.280.000,7.662.104,16300
2019-02-22,7.950.000,8.500.000,7.950.000,8.480.000,7.847.179,4800
2019-02-25,8.700.000,8.750.000,8.470.000,8.700.000,8.050.761,22500
2019-02-26,8.610.000,8.700.000,8.580.000,8.620.000,7.976.733,13000
2019-02-27,8.600.000,9.150.000,8.600.000,8.800.000,8.143.301,29000
2019-02-28,8.510.000,9.050.000,8.510.000,8.850.000,8.189.569,23200
2019-03-01,8.780.000,8.800.000,8.520.000,8.800.000,8.143.301,17100
2019-03-04,8.560.000,8.790.000,8.550.000,8.760.000,8.106.284,12500
2019-03-05,8.700.000,8.710.000,8.510.000,8.590.000,7.948.971,11800
2019-03-06,8.600.000,8.690.000,8.290.000,8.400.000,7.773.149,22800
2019-03-07,8.460.000,8.930.000,8.350.000,8.680.000,8.032.255,43400
2019-03-08,8.820.000,9.120.000,8.580.000,8.990.000,8.319.120,42400
2019-03-11,9.080.000,9.080.000,8.810.000,8.900.000,8.235.837,36200
2019-03-12,8.230.000,8.590.000,8.000.000,8.000.000,7.402.999,88100
2019-03-13,8.000.000,8.120.000,7.500.000,7.540.000,6.977.327,233300
2019-03-14,7.320.000,7.680.000,7.000.000,7.610.000,7.042.103,80500
2019-03-15,7.510.000,7.670.000,7.430.000,7.640.000,7.069.864,94600
2019-03-18,7.640.000,7.650.000,7.450.000,7.600.000,7.032.850,64700
2019-03-19,7.450.000,7.660.000,7.450.000,7.600.000,7.032.850,78200
2019-03-20,7.500.000,7.560.000,7.180.000,7.300.000,6.755.238,89900
2019-03-21,7.000.000,7.280.000,6.950.000,7.010.000,6.486.879,907200
2019-03-22,7.000.000,7.140.000,6.950.000,7.020.000,6.496.132,275700
2019-03-25,7.060.000,7.240.000,6.950.000,7.110.000,6.579.416,264600
2019-03-26,7.150.000,7.170.000,6.980.000,7.150.000,6.616.431,108600
2019-03-27,7.250.000,7.640.000,7.240.000,7.400.000,6.847.775,205700
2019-03-28,7.400.000,7.550.000,7.300.000,7.400.000,6.847.775,98000
2019-03-29,7.440.000,7.440.000,7.250.000,7.280.000,6.736.730,103700
2019-04-01,7.280.000,7.380.000,7.200.000,7.250.000,6.708.968,67300
2019-04-02,7.200.000,7.380.000,7.120.000,7.200.000,6.662.700,67700
2019-04-03,7.190.000,7.380.000,7.160.000,7.250.000,6.708.968,151100
2019-04-04,7.240.000,7.350.000,7.010.000,7.200.000,6.662.700,177500
2019-04-05,7.240.000,7.370.000,7.080.000,7.090.000,6.560.908,429300
2019-04-08,7.060.000,7.300.000,7.060.000,7.200.000,6.662.700,126400
2019-04-09,7.240.000,7.290.000,7.070.000,7.170.000,6.634.938,80100
2019-04-10,7.270.000,7.380.000,7.190.000,7.300.000,6.755.238,143900
2019-04-11,7.290.000,7.300.000,7.180.000,7.220.000,6.681.206,42200
2019-04-12,7.220.000,7.300.000,7.110.000,7.210.000,6.671.953,88900
2019-04-15,7.250.000,7.250.000,7.100.000,7.130.000,6.597.924,54900
2019-04-16,7.150.000,7.200.000,7.100.000,7.200.000,6.662.700,65100
2019-04-17,7.200.000,7.200.000,7.100.000,7.140.000,6.607.177,69900
2019-04-18,7.150.000,7.160.000,7.090.000,7.110.000,6.579.416,56900
2019-04-22,7.130.000,7.160.000,7.060.000,7.140.000,6.607.177,92300
2019-04-23,7.130.000,7.140.000,6.970.000,7.130.000,6.597.924,80300
2019-04-24,7.130.000,7.300.000,7.050.000,7.190.000,6.653.447,54700
2019-04-25,7.210.000,7.290.000,7.130.000,7.130.000,6.597.924,35000
2019-04-26,7.150.000,7.300.000,7.140.000,7.250.000,6.708.968,32100
2019-04-29,7.140.000,7.290.000,7.110.000,7.260.000,6.850.508,26000
2019-04-30,7.100.000,7.210.000,7.100.000,7.180.000,6.775.020,32600
2019-05-01,7.180.000,7.180.000,7.070.000,7.160.000,6.756.148,29700
2019-05-02,7.130.000,7.200.000,7.100.000,7.100.000,6.699.532,28500
2019-05-03,7.140.000,7.240.000,6.990.000,7.240.000,6.831.635,97100
2019-05-06,7.130.000,7.290.000,7.100.000,7.120.000,6.718.405,25500
2019-05-07,7.150.000,7.230.000,6.950.000,6.980.000,6.586.301,80200
2019-05-08,7.290.000,7.290.000,6.900.000,6.970.000,6.576.865,93300
2019-05-09,6.910.000,7.060.000,6.900.000,7.020.000,6.624.044,55200
2019-05-10,7.220.000,7.240.000,6.990.000,7.030.000,6.633.481,78100
2019-05-13,7.000.000,7.030.000,6.930.000,7.010.000,6.614.609,57800
2019-05-14,6.990.000,7.110.000,6.990.000,7.020.000,6.624.044,44900
2019-05-15,7.000.000,7.100.000,6.970.000,7.000.000,6.605.173,13600
2019-05-16,7.020.000,7.030.000,6.970.000,7.000.000,6.605.173,138400
2019-05-17,6.980.000,7.050.000,6.970.000,7.000.000,6.605.173,46800
2019-05-20,6.990.000,7.000.000,6.830.000,6.900.000,6.510.813,53400
2019-05-21,6.910.000,6.920.000,6.810.000,6.900.000,6.510.813,59100
2019-05-22,6.850.000,6.900.000,6.760.000,6.770.000,6.388.146,19800
2019-05-23,6.800.000,6.880.000,6.210.000,6.470.000,6.105.067,99500
2019-05-24,6.550.000,6.670.000,6.520.000,6.670.000,6.293.787,12700
2019-05-28,6.610.000,6.890.000,6.520.000,6.890.000,6.501.377,44700
2019-05-29,6.780.000,6.840.000,6.610.000,6.710.000,6.331.530,31700
2019-05-30,7.000.000,7.380.000,6.770.000,7.250.000,6.841.073,547600
2019-05-31,7.290.000,7.340.000,7.000.000,7.170.000,6.765.584,75600
